establecimiento_id,establecimiento_nombre,localidad_id,localidad_nombre,provincia_id,provincia_nombre,departamento_id,departamento_nombre,codloc,codent,origen_financiamiento,tipologia_id,tipologia_sigla,tipologia_nombre,cp,domicilio,sitio_web,longitud,latitud,coordinate_status
51064412321085,LABORATORIO MARTIN JESUS MORALES (CIAM),6441030015,LA PLATA,6,BUENOS AIRES,441,LA PLATA,30,15,Privado,51,ESSID,Laboratorio de Análisis Clínicos,1900,6 LOCAL 6 E/ 76 Y 77 BIS 2201,NA,NA,NA,missing_or_non_numeric
51140142336380,LABORATORIO LACE-SUCURSAL CERRO,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,5000,RAFAEL NUÑEZ 4436,NA,-64.2345464959545,-31.3665462043283,valid_argentina_bounds
51460072355762,LABORATORIO DE ANALISIS BIOQUIMICOS,46007010001,AIMOGASTA,46,LA RIOJA,7,ARAUCO,10,1,Privado,51,ESSID,Laboratorio de Análisis Clínicos,5310,Belgrano S/N,NA,-66.8261761838849,-28.5580794820944,valid_argentina_bounds
51820632389027,LABORATORIO DE ANALISIS CLINICOS LAGUNA,82063180000,SANTO TOME,82,SANTA FE,63,LA CAPITAL,180,0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,3016,Av Mitre 2664,NA,-60.7545584386496,-31.6735828957551,valid_argentina_bounds
51820632389019,LABORATORIO DE ANALISIS CLINICOS DE LA CLINICA CRUZ AZUL,82063170000,SANTA FE,82,SANTA FE,63,LA CAPITAL,170,0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,3000,9 DE JULIO 2662,NA,-60.708621440702,-31.6443925114793,valid_argentina_bounds
51064272321014,LABORATORIO NESTOR JAVIER URBAS Y MARIO ALBERTO BOLASINI,6427010006,LA TABLADA,6,BUENOS AIRES,427,LA MATANZA,10,6,Privado,51,ESSID,Laboratorio de Análisis Clínicos,1766,Av. Intendente Crovara 1550,NA,-58.5151072037227,-34.6827235976493,valid_argentina_bounds
51066092321076,LABORATORIO DE ANALISIS CLINICOS GUTIERREZ,6609080000,PEHUAJO,6,BUENOS AIRES,609,PEHUAJÓ,80,0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,6450,Calle Hernandez nº1019,NA,NA,NA,missing_or_non_numeric
50066382221119,C.A.P.S. TRES BARRIOS,6638040014,VILLA ROSA,6,BUENOS AIRES,638,PILAR,40,14,Municipal,50,ESSIDT,Con atención médica general por lo menos 3 días de la semana,1631,CAMUS 2753  Y ALMIRANTE BROWN,NA,-58.8776976586564,-34.4090647586495,valid_argentina_bounds
53500072161501,PROGRAMA DE PREVENCION AL MALTRATO INFANTIL.-,50007010005,5A. SECCION,50,MENDOZA,7,CAPITAL,10,5,Provincial,53,ESCL,Sistema de Atención extra hospitalaria,5500,CNEL. RODRÍGUEZ 1209,www.mendoza.gov.ar/salud/contactos/programa-provincial-de-prevencion-y-atencion-integral-del,-68.854236,-32.887055,valid_argentina_bounds
50260212330076,DEL SUR - CONSULTORIO MEDICO SALA DE EXTRACCION,26021030018,COMODORO RIVADAVIA,26,CHUBUT,21,ESCALANTE,30,18,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,3240,BOGOTA 665,NA,-67.42876385467413,-45.796016530780484,recovered_from_healthsites
15820842389301,GERIATRICO ALMA,82084270000,ROSARIO,82,SANTA FE,84,ROSARIO,270,0,Privado,17,ESCIRES,Vivienda para personas mayores,2000,ITALIA Nº 569,NA,-60.6472020836174,-32.9420434011097,valid_argentina_bounds
52066582321709,ETP.,6658010006,QUILMES,6,BUENOS AIRES,658,QUILMES,10,6,Privado,52,ESSIT,Centro Rehabilitación motora,1878,Moreno N° 717,NA,-58.2569113565322,-34.7243606153248,valid_argentina_bounds
52420212754742,GABINETE DE PSICOPEDAGOGIA NATALIA MANSILLA,42021020000,SANTA ROSA,42,LA PAMPA,21,CAPITAL,20,0,Seguridad Social,52,ESSIT,Otros,6300,CENTENO 587,NA,-64.2989911442475,-36.6229678517493,valid_argentina_bounds
50940072395637,CENTRO MEDICO MARIA INES REIG,94007010000,RIO GRANDE,94,TIERRA DEL FUEGO,7,RÍO GRANDE,10,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,9420,CORDOBA 965,NA,-67.7084017192283,-53.7694134867272,valid_argentina_bounds
52421053054792,GABINETE DE PSICOPEDAGOGIA PASOS ADELANTE,42105030000,GENERAL PICO,42,LA PAMPA,105,MARACÓ,30,0,Otros,52,ESSIT,Otros,6360,CALLE 9 NUMERO 505,NA,-63.7608403597175,-35.6610739669712,valid_argentina_bounds
51068402321403,LABORATORIO BIO LAB DRA. MUZZIO,6840010003,CIUDAD JARDIN LOMAS DEL PALOMAR,6,BUENOS AIRES,840,TRES DE FEBRERO,10,3,Privado,51,ESSID,Laboratorio de Análisis Clínicos,1684,AVIADOR MATIENZO 2255,NA,-58.591369026073,-34.5917127987647,valid_argentina_bounds
50064412321462,GRUPO CITO,6441030015,LA PLATA,6,BUENOS AIRES,441,LA PLATA,30,15,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,1900,8 N° 454,NA,-57.9586772243428,-34.909918949201,valid_argentina_bounds
52420212354744,GABINETES DE KINESIOLOGIA CINETICA,42021020000,SANTA ROSA,42,LA PAMPA,21,CAPITAL,20,0,Privado,52,ESSIT,Centro Rehabilitación motora,6300,VICTOR LORDI 296,NA,-64.3025165169803,-36.6295952041108,valid_argentina_bounds
52100492124935,CENTRO DE DIA VARITE,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,10,CATAMARCA,49,CAPITAL,30,0,Provincial,52,ESSIT,Centro de día,4700,"SALTA Nº 787, CAPITAL",NA,-65.81667362179309,-28.507512053849297,recovered_from_healthsites
50060282321429,CENTRO ARGENTINO DE DIAGNOSTICO,6028010002,BURZACO,6,BUENOS AIRES,28,ALMIRANTE BROWN,10,2,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,1852,Rojas N°1047,NA,-58.3898172097744,-34.9014982220995,valid_argentina_bounds
50064412321553,FEEDBACK SALUD,6441030015,LA PLATA,6,BUENOS AIRES,441,LA PLATA,30,15,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,1900,20 N° 1311,NA,-57.9552003953966,-34.9329152720907,valid_argentina_bounds
52300562344162,DELFINO KINESIOLOGIA,30056070000,GUALEGUAYCHU,30,ENTRE RÍOS,56,GUALEGUAYCHÚ,70,0,Privado,52,ESSIT,Centro Rehabilitación motora,2820,Rivadavia 1942,NA,-58.52056450142125,-33.00958647654525,recovered_from_healthsites
51140072338395,LABORATORIO GADBAN,14007290000,VILLA DEL DIQUE,14,CÓRDOBA,7,CALAMUCHITA,290,0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,5862,Hipólito Yrigoyen 106,NA,NA,NA,missing_or_non_numeric
53300842343956,OPTICA SOCIAL DEL SINDICATO DE EMPLEADOS DE COMERCIO,30084160000,PARANA,30,ENTRE RÍOS,84,PARANÁ,160,0,Privado,53,ESCL,Óptica,3100,25 de mayo 170,NA,NA,NA,missing_or_non_numeric
50940072295652,CONSULTORIO CASA DE MARIA,94007010000,RIO GRANDE,94,TIERRA DEL FUEGO,7,RÍO GRANDE,10,0,Municipal,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,9420,FINOCCHIO 2193,NA,-67.7288292561433,-53.7916094813986,valid_argentina_bounds
51140142336524,BIOCOR SALUD S.R.L,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,5000,Santiago del Estero 333,NA,-64.1757985811586,-31.4141233727827,valid_argentina_bounds
50661402174658,PUESTO SANITARIO CAÑADA DE LAS JUNTAS,66140040000,EL POTRERO,66,SALTA,140,ROSARIO DE LA FRONTERA,40,0,Provincial,50,ESSIDT,Sin atención médica en forma periódica (menor a 3 veces por semana),A4195XAA,Paraje Cañada de las Juntas,NA,-64.728865,-26.214843,valid_argentina_bounds
51420212354649,LABORATORIO ORTIZ,42021020000,SANTA ROSA,42,LA PAMPA,21,CAPITAL,20,0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,6300,GARIBALDI 440,NA,-64.2846991887088,-36.621384387904,valid_argentina_bounds
50066302224483,UNIDAD SANITARIA VICTORIA,6630000023,LA VICTORIA,6,BUENOS AIRES,630,PILA,0,0,Municipal,50,ESSIDT,Con atención médica general por lo menos 3 días de la semana,7225,sin dato,NA,-58.641475334,-36.207577189,valid_argentina_bounds
50260212330311,PEREYRA-VILORIA,26021030018,COMODORO RIVADAVIA,26,CHUBUT,21,ESCALANTE,30,18,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,3240,SARMIENTO 911,NA,-67.4878862621691,-45.8597629647002,valid_argentina_bounds
50260352330312,ODONTOLOGIA INTEGRAL LEONI,26035030000,ESQUEL,26,CHUBUT,35,FUTALEUFÚ,30,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,9200,CAMBACERES 2768,NA,-71.2931778750751,-42.906339565074,valid_argentina_bounds
50100632125084,POSTA SANITARIA LA TERCENA,10063040004,LA TERCENA,10,CATAMARCA,63,FRAY MAMERTO ESQUIÚ,40,4,Provincial,50,ESSIDT,Con atención médica general por lo menos 3 días de la semana,4707,CALLE LA CALLESITA S/N° - LA TERCENA - F.M.E.,NA,NA,NA,missing_or_non_numeric
52100492325102,EL TALLER - SEDE SARMIENTO,10049030000,SAN FERNANDO DEL VALLE DE CATAMARCA,10,CATAMARCA,49,CAPITAL,30,0,Privado,52,ESSIT,Centro de día,4700,SARMIENTO N°245/247,NA,-65.78611865048882,-28.474473275529135,recovered_from_healthsites
53140142337982,OPTICA LA GAFERIA,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,53,ESCL,Óptica,5000,Caseros 694,NA,-64.15808614407852,-31.406399721657692,recovered_from_healthsites
51140912336722,LABORATORIO DE ANALISIS CLINICOS DE SALUD CONSULTRIOS MEDICOS,14091250000,VILLA CARLOS PAZ,14,CÓRDOBA,91,PUNILLA,250,0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,5152,TUCUMAN 98,NA,NA,NA,missing_or_non_numeric
53064412322046,CENTRO ALFA,6441030015,LA PLATA,6,BUENOS AIRES,441,LA PLATA,30,15,Privado,53,ESCL,Internación Domiciliaria,1900,38 Nº 456 Piso 10 Departamento 1,NA,-58.0581434368071,-34.9930026867375,valid_argentina_bounds
50065472222125,UNIDAD  SANITARIA  BERRA,6547020000,SAN MIGUEL DEL MONTE,6,BUENOS AIRES,547,MONTE,20,0,Municipal,50,ESSIDT,Con atención médica general por lo menos 3 días de la semana,7220,Francisco Berra S/N,NA,-58.8515777229999,-35.3863497449999,valid_argentina_bounds
52260212330749,RAHMA,26021030018,COMODORO RIVADAVIA,26,CHUBUT,21,ESCALANTE,30,18,Privado,52,ESSIT,Otros,3240,CHACABUCO 514,NA,-67.4909007898074,-45.8652874931139,valid_argentina_bounds
50940282495708,CENTRO MEDICO BASE ESPERANZA,94028000013,BASE ESPERANZA,94,TIERRA DEL FUEGO,28,ANTÁRTIDA ARGENTINA,0,0,FFAA/Seguridad,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,9411,Base Antartica Esperanza,NA,NA,NA,missing_or_non_numeric
50260212330757,CONSULTORIO ODONTOLOGICO CIUDADELA,26021030018,COMODORO RIVADAVIA,26,CHUBUT,21,ESCALANTE,30,18,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,3240,LOS ANDES 58,NA,-67.4944084321408,-45.7950589841576,valid_argentina_bounds
50660282374732,MEDICAL GROUP MEDICINA PRIVADA,66028050000,SALTA,66,SALTA,28,CAPITAL,50,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,4400,ALVARADO 1744,NA,-65.4255381215729,-24.7900174274677,valid_argentina_bounds
50060632222498,UNIDAD SANITARIA EL CRUCE,6063010000,BALCARCE,6,BUENOS AIRES,63,BALCARCE,10,0,Municipal,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,7620,Av. Central esq.20,NA,-58.2190593999999,-37.8200837099999,valid_argentina_bounds
52063572322738,KINESIOLOGIA Y SALUD,6357110003,MAR DEL PLATA,6,BUENOS AIRES,357,GENERAL PUEYRREDÓN,110,3,Privado,52,ESSIT,Otros,7600,CATAMARCA N° 3299,NA,-57.5640389401821,-38.0120225129012,valid_argentina_bounds
50260212330758,OPTIMAR,26021030018,COMODORO RIVADAVIA,26,CHUBUT,21,ESCALANTE,30,18,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,3240,ESPAÑA 916,NA,-67.4862800212226,-45.8607207510501,valid_argentina_bounds
50065682322632,POLICONSULTORIOS CETET,6568010003,HAEDO,6,BUENOS AIRES,568,MORÓN,10,3,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,1706,Reconquista N° 70,NA,-58.5881499713034,-34.6449663864648,valid_argentina_bounds
50900702199978,POSTA SANITARIA LEON ROUGES,90070000078,HUASA PAMPA,90,TUCUMÁN,70,MONTEROS,0,0,Provincial,50,ESSIDT,Con atención médica general por lo menos 3 días de la semana,4142,Huasa Pampa Comuna Leon Rouges,NA,NA,NA,missing_or_non_numeric
52420562353005,KYROS KINESIOLOGIA INTEGRAL,42056040000,INTENDENTE ALVEAR,42,LA PAMPA,56,CHAPALEUFÚ,40,0,Privado,52,ESSIT,Centro Rehabilitación motora,6221,BELGRANO 373,NA,NA,NA,missing_or_non_numeric
51260212330421,LABORATORIO DR RABOW,26021030018,COMODORO RIVADAVIA,26,CHUBUT,21,ESCALANTE,30,18,Privado,51,ESSID,Laboratorio de Anatomía patológica,3240,ESPAÑA 505,NA,-67.485910159982,-45.8653614465831,valid_argentina_bounds
50064102222502,UNIDAD SANITARIA LOS CARDALES,6410010003,VILLA GOBERNADOR UDAONDO,6,BUENOS AIRES,410,ITUZAINGÓ,10,3,Municipal,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,1713,Emilio Frers 1216 y Patricias Mendocinas,NA,-58.6650184009999,-34.6255452669999,valid_argentina_bounds
50064902222511,UNIDAD SANITARIA MEDICINA PREVENTIVA,6490010004,TEMPERLEY,6,BUENOS AIRES,490,LOMAS DE ZAMORA,10,4,Municipal,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,1834,Av. Hipólito Yrigoyen N° 1047,NA,-58.4051079759999,-34.7736599489999,valid_argentina_bounds
17300702344352,VITALICIA,30070040000,LA PAZ,30,ENTRE RÍOS,70,LA PAZ,40,0,Privado,17,ESCIRES,Vivienda para personas mayores,3190,25 de mayo N° 745,NA,NA,NA,missing_or_non_numeric
50540912266243,C.I.C. (CENTRO INTEGRADOR COMUNITARIO) BARRIO GUNTHER,54091080000,OBERA,54,MISIONES,91,OBERÁ,80,0,Municipal,50,ESSIDT,Con atención médica general por lo menos 3 días de la semana,3360,Antartida Argentina 702,NA,-55.103642,-27.4870102,valid_argentina_bounds
52301052344066,CONSULTORIO DE KINESIOLOGIA,30105060000,VICTORIA,30,ENTRE RÍOS,105,VICTORIA,60,0,Privado,52,ESSIT,Centro Rehabilitación motora,3153,Presidente Perón 20,NA,-60.1629251174423,-32.6299564392316,valid_argentina_bounds
50900702199976,CAPS HUASA PAMPA,90070000078,HUASA PAMPA,90,TUCUMÁN,70,MONTEROS,0,0,Provincial,50,ESSIDT,Con atención médica general por lo menos 3 días de la semana,4142,Huasa Pampa Comuna Leon Rouges,NA,NA,NA,missing_or_non_numeric
50940072395699,CONSULTORIO MEDICO MIGUEL OMAR OVIEDO,94007010000,RIO GRANDE,94,TIERRA DEL FUEGO,7,RÍO GRANDE,10,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,9420,ESTRADA 498,NA,-67.7022570019722,-53.7825868032432,valid_argentina_bounds
51420772354773,LABORATORIO DE ANALISIS CLINICOS BETIANA GROSSETTI,42077050000,JACINTO ARAUZ,42,LA PAMPA,77,HUCAL,50,0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,4238,9 DE JULIO 214,NA,-63.4251007813888,-38.085069754034,valid_argentina_bounds
53140142338970,OPTICA ALMIRON,14014010000,CORDOBA,14,CÓRDOBA,14,CAPITAL,10,0,Privado,53,ESCL,Óptica,5000,San Lorenzo 284 Local 1,NA,-64.15808614407852,-31.406399721657692,recovered_from_healthsites
52300352344062,CONSULTORIO DE KINESIOLOGIA LOS CEIBOS,30035030000,FEDERAL,30,ENTRE RÍOS,35,FEDERAL,30,0,Privado,52,ESSIT,Centro Rehabilitación motora,3180,Pasaje los Ceibos 394,NA,NA,NA,missing_or_non_numeric
52066232322700,PIENO SALUD,6623100000,PERGAMINO,6,BUENOS AIRES,623,PERGAMINO,100,0,Privado,52,ESSIT,Otros,2700,VELEZ SARSFIELD N° 620,NA,-60.5617501226132,-33.8870336133477,valid_argentina_bounds
52060772322706,GABINETE DE KINESIOLOGIA,6077010000,ARRECIFES,6,BUENOS AIRES,77,ARRECIFES,10,0,Privado,52,ESSIT,Otros,2740,Vicente Lopez Y Planes N° 747,NA,-60.0980131662565,-34.0705573352585,valid_argentina_bounds
53900842396030,CONSULTORIO MEDICO STAGNETTO,90084010000,SAN MIGUEL DE TUCUMAN,90,TUCUMÁN,84,CAPITAL,10,0,Privado,53,ESCL,Otros,4000,CONGRES 603,NA,-65.20735991088515,-26.847802638607213,recovered_from_healthsites
52062942322746,AC CONSULTORIO,6294010000,ARRIBE¥OS,6,BUENOS AIRES,294,GENERAL ARENALES,10,0,Privado,52,ESSIT,Otros,6007,Alberdi N° 51,NA,NA,NA,missing_or_non_numeric
50061752222533,UNIDAD SANITARIA BARRACAS,6175010000,COLON,6,BUENOS AIRES,175,COLÓN,10,0,Municipal,50,ESSIDT,Con atención médica general por lo menos 3 días de la semana,2720,Calle 25 y 38,NA,-61.1026894569999,-33.882194018,valid_argentina_bounds
10060283222398,UNIDAD SANITARIA PENITENCIARIA ALCAIDIA DPTAL. ALMIRANTE BROWN,6028010002,BURZACO,6,BUENOS AIRES,28,ALMIRANTE BROWN,10,2,Servicio Penitenciario Provincial,10,ESCIG,Bajo riesgo con internación simple,1852,Arenales entre J. Ingenieros y Madariaga,NA,-58.42971,-34.8340372960937,valid_argentina_bounds
53066582222509,SAMYL DIRECCION DE SALUD MENTAL,6658010006,QUILMES,6,BUENOS AIRES,658,QUILMES,10,6,Municipal,53,ESCL,Agencias-servicios gubernamentales,1878,Torcuato de Alvear e Islas Malvinas,NA,-58.2696467089999,-34.7267206219999,valid_argentina_bounds
50066582222510,UNIDAD SANITRIA ITATI I,6658010001,BERNAL,6,BUENOS AIRES,658,QUILMES,10,1,Municipal,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,1883,Chaco e Ituzaingo,NA,-58.3016484033363,-34.7083446875986,valid_argentina_bounds
50420212354716,CONSULTORIO ODONTOLOGICO MARIA ARIAS MATIAS PELLITERO,42021020000,SANTA ROSA,42,LA PAMPA,21,CAPITAL,20,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,6300,LISANDRO DE LA TORRE 461,NA,-64.2852453289486,-36.6220691191789,valid_argentina_bounds
52421053054771,GABINETE DE KINESIOLOGIA DANICO CENTRO TERAUPEUTICO INTEGRAL,42105030000,GENERAL PICO,42,LA PAMPA,105,MARACÓ,30,0,Otros,52,ESSIT,Centro Rehabilitación motora,6360,CALLE 25 NUMERO 389,NA,-63.7540738618589,-35.6685260024736,valid_argentina_bounds
52420212354849,GABINETE DE KINESIOLOGIA ESTACION SALUD,42021020000,SANTA ROSA,42,LA PAMPA,21,CAPITAL,20,0,Privado,52,ESSIT,Centro Rehabilitación motora,6300,ESCALANTE 222,NA,-64.2940060171193,-36.6230985996013,valid_argentina_bounds
53060352322897,AYUDA MEDICA,6035010009,WILDE,6,BUENOS AIRES,35,AVELLANEDA,10,9,Privado,53,ESCL,Unidades de Atención Móviles,1875,Av. Mitre N° 5720,NA,NA,NA,missing_or_non_numeric
52066582324404,CEKIIT,6658010006,QUILMES,6,BUENOS AIRES,658,QUILMES,10,6,Privado,52,ESSIT,Otros,1878,Mitre N° 759,NA,-58.25369096985045,-34.72312885216312,recovered_from_healthsites
50260772330554,CEMILAB,26077040000,TRELEW,26,CHUBUT,77,RAWSON,40,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,9100,PARAGUAY 25,NA,-65.3040063462834,-43.2553288074108,valid_argentina_bounds
51060352323203,LABORATORIO PERLA NILDA RICO,6035010009,WILDE,6,BUENOS AIRES,35,AVELLANEDA,10,9,Privado,51,ESSID,Laboratorio de Análisis Clínicos,1875,LAS FLORES N° 1198,NA,-58.3047706503438,-34.6932093470416,valid_argentina_bounds
52065952323313,CENTRO DE DIA NEUROCENTER,6595070000,OLAVARRIA,6,BUENOS AIRES,595,OLAVARRÍA,70,0,Privado,52,ESSIT,Centro de día,7400,Av. Pueyrredon N° 2734,NA,NA,NA,missing_or_non_numeric
51580352369230,LAC LABORATORIO - CALLE ROCA EN NEUQUEN,58035070000,NEUQUEN,58,NEUQUÉN,35,CONFLUENCIA,70,0,Privado,51,ESSID,Análisis clínicos y Laboratorio de Anatomía Patológica,8300,calle Roca N 1635  Neuquén,NA,-68.05466345588113,-38.954765484822815,recovered_from_healthsites
50420352354923,NEOSALUD ODONTOLOGIA Y MEDICINA INTEGRAL,42035020000,EDUARDO CASTEX,42,LA PAMPA,35,CONHELO,20,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,6380,CORREA ORTIZ 1795,NA,NA,NA,missing_or_non_numeric
53064342324336,ORTOPEDIA VAICRIL S A,6434010006,VALENTIN ALSINA,6,BUENOS AIRES,434,LANÚS,10,6,Privado,53,ESCL,Ortopedia,1822,Dr. Balbin N° 171,NA,NA,NA,missing_or_non_numeric
53380212351282,CENTRO MEDICO DE INVESTIGACION INSTITUTO SAN LAZARO DE NEUROCIENCIA,38021060000,SAN SALVADOR DE JUJUY,38,JUJUY,21,DR. MANUEL BELGRANO,60,0,Privado,53,ESCL,Otros,4600,GRAL. ALVEAR 1235,NA,-65.30115595178789,-24.187814938444205,recovered_from_healthsites
50061262223971,CAPS BARRIO LAS ACACIAS ENFERMERA LEONOR ANA PAREDES,6126030000,CAMPANA,6,BUENOS AIRES,126,CAMPANA,30,0,Municipal,50,ESSIDT,Con atención médica general por lo menos 3 días de la semana,2804,Echeverria 978,NA,-58.9665880959058,-34.1969581609946,valid_argentina_bounds
53064102324216,OPTICA POLO,6410010002,ITUZAINGO SUR,6,BUENOS AIRES,410,ITUZAINGÓ,10,2,Privado,53,ESCL,Óptica,1714,Olivera N° 1701,NA,-56.71995760762147,-27.61453342758722,recovered_from_healthsites
51260352330667,LABORATORIO DE DIAGNOSTICO ESPECIALIZADO ESQUEL,26035030000,ESQUEL,26,CHUBUT,35,FUTALEUFÚ,30,0,Privado,51,ESSID,Laboratorio de Análisis Clínicos,9200,avellaneda 1687,NA,-71.3069128193078,-42.9133741187965,valid_argentina_bounds
52380212351288,ASOCIACION CIVIL MALER,38021060000,SAN SALVADOR DE JUJUY,38,JUJUY,21,DR. MANUEL BELGRANO,60,0,Privado,52,ESSIT,Otros,4600,Salta N°933,NA,-65.30692236589515,-24.185587363856797,recovered_from_healthsites
53180212340429,OPTICA MIRADAS,18021020000,CORRIENTES,18,CORRIENTES,21,CAPITAL,20,0,Privado,53,ESCL,Óptica,3400,ESPAÑA1340,NA,-58.83101460462832,-27.471534052314524,recovered_from_healthsites
50861612393638,CENTRO MEDICO PARRA (CEMEP),86161030000,FERNANDEZ,86,SANTIAGO DEL ESTERO,161,ROBLES,30,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,4322,Santiago del Estero N° 62,NA,NA,NA,missing_or_non_numeric
53100212325034,AMBULANCIA BAJA COMPLEJIDAD - ANDALGALA - VIVIANA PASSARELLI,10021020000,ANDALGALA,10,CATAMARCA,21,ANDALGALÁ,20,0,Privado,53,ESCL,Unidades de Atención Móviles,4740,ANDALGALA 100,NA,-66.31736456531873,-27.588273176401685,recovered_from_healthsites
52900842196120,AREA OPERATIVA NORESTE,90084010000,SAN MIGUEL DE TUCUMAN,90,TUCUMÁN,84,CAPITAL,10,0,Provincial,52,ESSIT,Otros,4000,ESPAÑA 611,NA,-65.20735991088515,-26.847802638607213,recovered_from_healthsites
50260772330576,CONSULTORIOS OFTALMOLOGICOS GOÑI,26077040000,TRELEW,26,CHUBUT,77,RAWSON,40,0,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,9100,CALLE PECORARO 383 PISO 1,NA,-65.3155671462835,-43.2554652770174,valid_argentina_bounds
53660282374778,LABORATORIO DE ANALISIS BIOQUIMICOS DE ROTTIGNI LIANA CARINA,66028050000,SALTA,66,SALTA,28,CAPITAL,50,0,Privado,53,ESCL,Otros,4400,RIVADAVIA 797,NA,-65.4129794972513,-24.7822850254909,valid_argentina_bounds
53340142347987,OPTICA VISUAL ANEXO,34014020000,FORMOSA,34,FORMOSA,14,FORMOSA,20,0,Privado,53,ESCL,Óptica,3600,Moreno 1098 local 1,NA,-58.17006985580272,-26.176099182183435,recovered_from_healthsites
53064102324217,OPTICA BIESUZ,6410010001,ITUZAINGO CENTRO,6,BUENOS AIRES,410,ITUZAINGÓ,10,1,Privado,53,ESCL,Óptica,1714,Juncal N° 202,NA,NA,NA,missing_or_non_numeric
52260912330654,KINESIOLOGIA Y FISIOTERAPIA ITURRIOZ WALTER,26091020000,SARMIENTO,26,CHUBUT,91,SARMIENTO ,20,0,Privado,52,ESSIT,Otros,9020,PATAGONIA 625,NA,-69.0724589479764,-45.5872431552594,valid_argentina_bounds
53020012320110,OPTICA ARIES VISION,2001010005,SAN NICOLAS,2,CABA,1,COMUNA 1,10,5,Privado,53,ESCL,Óptica,1055,"Avenida Córdoba 1758, Planta Baja,UF 99",NA,-58.392015161367,-34.5998264729495,valid_argentina_bounds
50300842344309,CONSULTORIO GRUPO BIENESTAR SRL,30084160000,PARANA,30,ENTRE RÍOS,84,PARANÁ,160,0,Privado,50,ESSIDT,Con atención médica general por lo menos 3 días de la semana,3100,ENRIQUE CARBO N° 750,NA,NA,NA,missing_or_non_numeric
53020012320179,OPTICA BLANCA GRACIELA GOMEZ BELIN,2001010005,SAN NICOLAS,2,CABA,1,COMUNA 1,10,5,Privado,53,ESCL,Óptica,1048,Lavalle Nº 1776 Piso B UF 2,NA,-58.3918112596272,-34.6030488918181,valid_argentina_bounds
52300492344284,LIC PEZZUTTI ALICIA CARINA,30049040000,GUALEGUAY,30,ENTRE RÍOS,49,GUALEGUAY,40,0,Privado,52,ESSIT,Centro Rehabilitación motora,2840,Coronel Correa 280,NA,-59.322643065330226,-33.149389580680804,recovered_from_healthsites
53340492347980,OPTICA DUPLAND,34049010000,CLORINDA,34,FORMOSA,49,PILCOMAYO,10,0,Privado,53,ESCL,Óptica,3610,Avenida San Martin 701,NA,-57.71149502537842,-25.289099345102215,recovered_from_healthsites
50260212330645,SMILE GROUP,26021030018,COMODORO RIVADAVIA,26,CHUBUT,21,ESCALANTE,30,18,Privado,50,ESSIDT,Con atención médica diaria y con especialidades y/o otras profesiones,9000,MAIPU 1542,NA,-67.4979899037829,-45.8667496597377,valid_argentina_bounds
